country,university,link,abbre
LT,Lithunian Academy of Music and Theatre,http://www.lmta.lt/,lmta
LT,Lithunian Institute of Physical Education,http://www.lkka.lt/,lkka
LT,Lithunian University of Agriculture,http://www.lzua.lt/,lzua
LT,Lithunian Veterinary Academy,http://www.lva.lt/,lva
LT,Military academy of Lithuania,http://www.lka.lt/,lka
LT,Mykolo Romerio university,http://www.mruni.eu/,mruni
LT,Siauliai University,http://www.su.lt/,su
LT,Vilnius Academy of Arts,http://www.mch.mii.lt/more/vda/,mch
LT,Vilnius Gediminas Technical University,http://www.vgtu.lt/,vgtu
LT,Vilnius Pedagogical University,http://www.vpu.lt/,vpu
LT,Vilnius University,http://www.vu.lt/,vu
LT,Vytautas Magnus University,http://www.vdu.lt/,vdu
LU,International University Institute of Luxembourg,http://www.iuil.lu/,iuil
LU,University of Luxemburg,http://www.uni.lu/,uni
LV,Baltic International Academy,http://www.bsa.edu.lv/,bsa
LV,Daugavpils University,http://www.dau.lv/,dau
LV,Higher School of Psychology,http://www.psy.lv/,psy
LV,Latvian Academy of Arts,http://www.lma.lv/,lma
LV,Latvian Academy of Culture,http://www.lka.edu.lv/,lka
LV,Latvian Academy of Music,http://www.lmuza.lv/academy/,lmuza
LV,Latvian Academy of Sports Education,http://lspa.lanet.lv/,lanet
LV,Latvian Maritime Academy,http://www.lama.lv/,lama
LV,Latvian University of Agriculture,http://www.llu.lv/,llu
LV,Liepaja Pedagogical Higher School,http://www.cs.lpu.lv/,cs
LV,Medical Academy of Latvia,http://www.aml.lv/,aml
LV,National Defence Academy of Latvia,http://www.mil.lv/,mil
LV,Police Academy of Latvia,http://www.polak.edu.lv/,polak
LV,Rezekne Higher School,http://www.ru.lv/,ru
LV,Riga Aviation University,http://www.rau.lv/,rau
LV,Riga Teacher Training and Educational Management Academy,http://www.rpiva.lv/,rpiva
LV,Riga Technical University,http://www.rtu.lv/,rtu
LV,School of Business and Finance,http://www.ba.lv/,ba
LV,Stockholm School of Economics in Riga,http://www.sseriga.edu.lv/,sseriga
LV,Transport and Telecommunication Institute,http://www.tsi.lv/,tsi
LV,University of Latvia,http://www.lu.lv/,lu
LV,Vidzeme University College,http://www.va.lv/,va
LY,Al-Asmarya University for Islamic Studies,http://www.asmarya.edu.ly/,asmarya
LY,Al-Jabal Al-Gharbi University,http://www.jgu.edu.ly/,jgu
LY,Elmergib University,http://www.elmergib.edu.ly/,elmergib
LY,Libyan International Medical University (LIMU),http://www.limu.edu.ly/,limu
LY,Libya Open University,http://www.libopenuniv-edu.org/,libopenuniv-edu
LY,Omar Al-Mukhtar University,http://www.omu.edu.ly/,omu
LY,Sebha University,http://www.sebhau.edu.ly/,sebhau
LY,Sirte University,http://www.su.edu.ly/,su
LY,University of Benghazi,http://www.uob.edu.ly/,uob
LY,University of Tripoli,http://www.uot.edu.ly/,uot
LY,Zawiya University,http://www.zu.edu.ly/,zu
MA,Al Akhawayn University,http://www.aui.ma/,aui
MA,Ecole des Hautes Etudes Commerciales MAROC,http://www.hec.ac.ma/,hec
MA,Ecole des Hautes Etudes en Gestion Informatique et Communication,http://www.edhec.ac.ma/,edhec
MA,Ecole Mohammadia d'Ingénieurs,http://www.emi.ac.ma/,emi
MA,Ecole National d'Agriculture de Meknes,http://www.enameknes.ac.ma/,enameknes
MA,Ecole Nationale d'Architecture,http://www.archi.ac.ma/,archi
MA,Ecole Supérieure de Commerce et des Affaires,http://www.esca.ac.ma/,esca
MA,Ecole Superieure des Télécommunications,http://www.suptelecom.net.ma/,suptelecom
MA,Ecole Supérieure d'Informatique et de Management,http://www.hightech.edu/,hightech
MA,Institut des Hautes Etudes de Management,http://www.hem.ac.ma/,hem
MA,Institute of Management and Business Technology,http://www.imbt.ma/,imbt
MA,Institut National des Postes et Télécommunications,http://www.inpt.ac.ma/,inpt
MA,Institut Supérieur de Commerce et d'Administration des Entreprises,http://www.groupeiscae.ma/,groupeiscae
MA,Institut Supérieur de Management et de Technologie (MATCI),http://www.matci.ac.ma/,matci
MA,International Institute for Higher Education,http://www.iihem.ac.ma/,iihem
MA,ISFORT - Institut de Formation en Technologie Alimentaire,http://www.isfort.ac.ma/,isfort
MA,Université Abdelmalek Essadi,http://www.uae.ac.ma/,uae
MA,Université Cadi Ayyad,http://www.ucam.ac.ma/,ucam
MA,Université Chouaib Doukkali,http://www.ucd.ac.ma/,ucd
MA,Université Hassan Ier - Settat,http://www.uh1.ac.ma/,uh1
MA,Université Hassan II - Aïn Chock,http://www.rectorat-uh2c.ac.ma/,rectorat-uh2c
MA,Université Hassan II - Mohammadia,http://www.uh2m.ac.ma/,uh2m
MA,Université Ibn Toufail,http://www.univ-ibntofail.ac.ma/,univ-ibntofail
MA,Université Ibn Zohr Agadir,http://www.esta.ac.ma/,esta
MA,Université Mohammed Ier,http://www.univ-oujda.ac.ma/,univ-oujda
MA,Université Mohammed V - Agdal,http://www.um5a.ac.ma/,um5a
MA,Université Mohammed V - Souissi,http://www.um5s.ac.ma/,um5s
MA,Université Moulay Ismail Meknès,http://www.rumi.ac.ma/,rumi
MA,Université Sidi Mohammed Ben Abdellah,http://www.usmba.ac.ma/,usmba
MC,University of Southern Europe (Monaco Business School),http://www.riviera.fr/usehome.htm,riviera
MD,Academy of Economic Studies of Moldova,http://www.ase.md/,ase
MD,"Balti State University ""Alecu Russo""",http://www.usb.md/,usb
MD,Comrat State University,http://www.kdu.md/,kdu
MD,Free International University of Moldova,http://www.ulim.md/,ulim
MD,Moldova Cooperative Trade University,http://www.uccm.md/,uccm
MD,Moldova State Agricultural University,http://www.uasm.md/,uasm
MD,Moldova State University,http://www.usm.md/,usm
MD,"Moldova State University of Medicine and Pharmacy ""N. Testemitsanu""",http://www.usmf.md/,usmf
MD,Moldova Technical University,http://www.utm.md/,utm
MD,"Pedagogical State University ""Ion Creanga""",http://upm.moldnet.md/,moldnet
MD,Tiraspol State University,http://www.ust.md/,ust
MD,University of Applied Sciences of Moldova,http://www.usam.md/,usam
ME,University of Montenegro,http://www.ucg.cg.ac.yu/,ucg
MG,Université d'Antananarivo,http://www.univ-antananarivo.mg/,univ-antananarivo
MG,Université d'Antsiranana,http://www.univ-antsiranana.mg/,univ-antsiranana
MG,Université de Fianarantsoa,http://www.univ-fianar.mg/,univ-fianar
MG,Université de Mahajanga,http://www.univ-mahajanga.mg/,univ-mahajanga
MG,Université de Toamasina,http://www.univ-toamasina.mg/,univ-toamasina
MG,Université de Toliary,http://www.univ-toliara.mg/,univ-toliara
MK,FON University,http://www.fon.edu.mk/,fon
MK,South East European University,http://www.seeu.edu.mk/,seeu
MK,State University of Tetova,http://www.unite.edu.mk/,unite
MK,St.Cyril and Methodius University,http://www.ukim.edu.mk/,ukim
MK,St.Kliment Ohridski University,http://www.uklo.edu.mk/,uklo
MK,"University for Information Science and Technology  ""St. Paul The Apostle"" ",http://www.uist.edu.mk/,uist
MK,University Goce Delcev,http://www.ugd.edu.mk/,ugd
ML,Université de Bamako,http://www.ml.refer.org/u-bamako/,ml
MM,International Theravada Buddhist Missionary University,http://www.itbmu.org.mm/,itbmu
MM,Mandalay Technological University,http://www.most.gov.mm/mtu/,most
MM,Myanmar Aerospace Engineering University,http://www.most.gov.mm/maeu/,most
MM,Technological University (Banmaw),http://www.most.gov.mm/banmawtu/,most
MM,Technological University (Dawei),http://www.most.gov.mm/daweitu/,most
MM,Technological University (Hinthada),http://www.most.gov.mm/hinthadatu/,most
MM,Technological University (Hmawbi),http://www.most.gov.mm/hmawbitu/,most
MM,Technological University (Hpaan),http://www.most.gov.mm/hpaantu/,most
MM,Technological University (Kalay),http://www.most.gov.mm/kalaytu/,most
MM,Technological University (Kyaing Tong),http://www.most.gov.mm/kyaingtongtu/,most
MM,Technological University (Kyaukse),http://www.most.gov.mm/kyauksetu/,most
MM,Technological University (Lashio),http://www.most.gov.mm/lashiotu/,most
MM,Technological University (Loikaw),http://www.most.gov.mm/loikawtu/,most
MM,Technological University (Magway),http://www.most.gov.mm/magwaytu/,most
MM,Technological University (Mandalay),http://www.most.gov.mm/mdytu/,most
MM,Technological University (Maubin),http://www.most.gov.mm/maubintu/,most
MM,Technological University (Mawlamyaing),http://www.most.gov.mm/mawlamyaingtu/,most
MM,Technological University (Meikhtila),http://www.most.gov.mm/meikhtilatu/,most
MM,Technological University (Monywa),http://www.most.gov.mm/monywatu/,most
MM,Technological University (Myeik),http://www.most.gov.mm/myeiktu/,most
MM,Technological University (Myitkyina) ,http://www.most.gov.mm/myitkyinatu/,most
MM,Technological University (Pakokku),http://www.most.gov.mm/pakokkutu/,most
MM,Technological University (Pathein),http://www.most.gov.mm/patheintu/,most
MM,Technological University (Pinlon),http://www.most.gov.mm/pinlontu/,most
MM,Technological University (Pyay),http://www.most.gov.mm/ptu/,most
MM,Technological University (Sittwe),http://www.most.gov.mm/sittwetu/,most
MM,Technological University (Taunggyi),http://www.most.gov.mm/taunggyitu/,most
MM,Technological University (Taungoo),http://www.most.gov.mm/taungootu/,most
MM,Technological University (Thanlyin),http://www.most.gov.mm/thanlyintu/,most
MM,Technological University (West Yangon),http://www.most.gov.mm/wytu/,most
MM, Technological University (Yangon),http://www.most.gov.mm/ytu/,most
MM,"University of Computer Studies, Yangon",http://www.ucsy.edu.mm/,ucsy
MM,"University of Medicine 1, Yangon",http://www.um1ygn.edu.mm/,um1ygn
MM,University of Medicine Magway,http://www.ummg.edu.mm/,ummg
MN,Health sciences University of Mongolia,http://www.hsum-ac.mn/,hsum-ac
MN,Institute of Commerce and Business,http://www.icb.edu.mn/,icb
MN,Mongolian National University,http://www.num.edu.mn/,num
MN,Mongolian State University of Agriculture,http://www.msua.edu.mn/,msua
MN,Mongolian State University of Arts and Culture,http://www.msuac.edu.mn/,msuac
MN,Mongolian State University of Education,http://www.msue.edu.mn/,msue
MN,Mongolian University of Science and Technology,http://www.must.edu.mn/,must
MN,Orkhon University,http://www.orkhon.edu.mn/,orkhon
MN,Ulaanbaatar University,http://www.ulaanbaatar.edu.mn/,ulaanbaatar
MN,University of the Humanities,http://www.humanities.mn/,humanities
MO,Macau Polytechnic Institute,http://www.ipm.edu.mo/,ipm
MO,University of Macau,http://www.umac.mo/,umac
MO,University of Saint Joseph,http://www.usj.edu.mo/,usj
MQ,Université des Antilles et de la Guyane,http://www.univ-ag.fr/,univ-ag
MR, Université de Nouakchott,http://www.univ-nkc.mr/,univ-nkc
MS,"University of Science, Arts and Technology",http://www.usat.ms/,usat
MT,European Institute of Education,http://www.eieonline.com/,eieonline
MT,International Tourism Institute,http://www.itismalta.com/,itismalta
MT,University of Malta,http://www.um.edu.mt/,um
MU,University of Mauritius,http://www.uom.ac.mu/,uom
MU,University of Technology,http://www.utm.ac.mu/,utm
MV,Cyryx College,http://www.cyryxcollege.edu.mv/,cyryxcollege
MV,Maldives National University,http://www.mnu.edu.mv/,mnu
MV,Mandhu College,http://www.mandhu.com/edu/,mandhu
MW,Catholic University of Malawi,http://www.cunima.net/,cunima
MW,Mzuzu University,http://www.mzuni.ac.mw/,mzuni
MW,University of Livingstonia,http://www.ulivingstonia.com/,ulivingstonia
MW,University of Malawi,http://www.unima.mw/,unima
MX,Benemerita Universidad Autónoma de Puebla,http://www.buap.mx/,buap
MX,Centro de Enseñanza Técnica Industrial,http://www.ceti.mx/,ceti
MX,Centro de Estudios Universitarios Monterrey,http://www.ceu.edu.mx/,ceu
MX,Centro de Estudios Universitarios Xochicalco,http://www.ceux.mx/,ceux
MX,Centro Universitario Ixtlahuaca,http://www.ceunix.com.mx/,ceunix
MX,CETYS Universidad,http://www.cetys.mx/,cetys
MX,Dirección General de Institutos Tecnológicos,http://www.dgit.gob.mx/,dgit
MX,El Colegio de México,http://www.colmex.mx/,colmex
MX,Escuela Bancaria y Comercial,http://www.ebc.mx/,ebc
MX,Escuela Nacional de Estudios Superiores Unidad León,http://www.enes.unam.mx/,enes
MX,Instituto de Estudios Superiores de la Sierra,http://www.ties.com.mx/,ties
MX,Instituto Politécnico Nacional,http://www.ipn.edu.mx/,ipn
MX,"Instituto Politécnico Nacional, Campus Guanajuato",http://www.upiig.ipn.mx/,upiig
MX,Instituto Tecnológico Autonómo de México,http://www.itam.mx/,itam
MX,Instituto Tecnológico de Aguascalientes,http://www.ita.mx/,ita
MX,Instituto Tecnológico de Celaya,http://www.itc.mx/,itc
MX,Instituto Tecnologico de Durango,http://www.itdurango.edu.mx/,itdurango
MX,Instituto Tecnológico de León,http://www.itleon.edu.mx/,itleon
MX,Instituto Tecnologico de Minatitlan,http://www.itmina.edu.mx/,itmina
MX,Instituto Tecnológico de Morelia,http://www.itmorelia.edu.mx/,itmorelia
MX,Instituto Tecnológico de Querétaro,http://www.itq.edu.mx/,itq
MX,Instituto Tecnológico de San Luis Potosí,http://www.itslp.edu.mx/,itslp
MX,Instituto Tecnológico de Sonora,http://www.itson.mx/,itson
MX,Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM),http://www.itesm.mx/,itesm
MX,Instituto Tecnológico y de Estudios Superiores de Occidente,http://www.iteso.mx/,iteso
MX,Politécnico de Guanajuato,http://www.poligto.edu.mx/,poligto
MX,"Tecnologico de Baja California, Universidad",http://www.tecbc.mx/,tecbc
MX,Universidad Anáhuac,http://www.anahuac.mx/,anahuac
MX,Universidad Anáhuac del Sur,http://www.uas.mx/,uas
MX,"Universidad Autónoma Agraria ""Antonio Narro""",http://www.uaaan.mx/,uaaan
MX,"Universidad Autónoma ""Benito Juárez"" de Oaxaca",http://www.uabjo.mx/,uabjo
MX,Universidad Autónoma de Aguascalientes,http://www.uaa.mx:8001/,uaa
MX,Universidad Autónoma de Baja California,http://www.uabc.mx/,uabc
MX,Universidad Autónoma de Baja California Sur,http://www.uabcs.mx/,uabcs
MX,Universidad Autónoma de Campeche,http://www.uacam.mx/,uacam
MX,Universidad Autónoma de Chapingo,http://www.chapingo.mx/,chapingo
MX,Universidad Autónoma de Chiapas,http://www.unach.mx/,unach
MX,Universidad Autónoma de Chihuahua,http://www.uach.mx/,uach
MX,Universidad Autónoma de Ciudad Juárez,http://www.uacj.mx/,uacj
MX,Universidad Autónoma de Coahuila,http://www.uadec.mx/,uadec
MX,Universidad Autonoma  de Durango,http://www.uad.edu.mx/,uad
MX,Universidad Autónoma de Fresnillo,http://www.uaf.mx/,uaf
MX,Universidad Autónoma de Guadalajara,http://www.uag.mx/,uag
MX,Universidad Autónoma de Guerrero,http://www.uagro.mx/,uagro
MX,Universidad Autónoma de la Ciudad de México,http://www.uacm.edu.mx/,uacm
MX,Universidad Autónoma de la Laguna,http://www.ual.mx/,ual
MX,Universidad Autónoma del Carmen,http://www.unacar.mx/,unacar
MX,Universidad Autónoma del Estado de Hidalgo,http://www.reduaeh.mx/,reduaeh
MX,Universidad Autónoma del Estado de México,http://www.uaemex.mx/,uaemex
MX,Universidad Autónoma del Estado de Morelos,http://www.uaem.mx/,uaem
MX,Universidad Autónoma del Noreste,http://www.uane.edu.mx/,uane
MX,Universidad Autónoma de Nayarit,http://www.uan.mx/,uan
MX,Universidad Autónoma de Nuevo León,http://www.uanl.mx/,uanl
MX,Universidad Autónoma de Querétaro,http://www.uaq.mx/,uaq
MX,Universidad Autónoma de San Luis Potosí,http://www.uaslp.mx/,uaslp
MX,Universidad Autónoma de Sinaloa,http://www.uasnet.mx/,uasnet
MX,Universidad Autónoma de Tamaulipas,http://www.uat.mx/,uat
MX,Universidad Autónoma de Tlaxcala,http://www.uatx.mx/,uatx
MX,Universidad Autónoma de Veracruz Villa Rica,http://www.univillarica.mx/,univillarica
MX,Universidad Autónoma de Yucatán,http://www.uady.mx/,uady
MX,Universidad Autónoma de Zacatecas,http://www.reduaz.mx/,reduaz
MX,Universidad Autonoma España de Durango,http://www.uaed.edu.mx/,uaed
MX,Universidad Autónoma Metropolitana,http://www.uam.mx/,uam
MX,Universidad Autónoma Metropolitana - Azcapotzalco,http://www-azc.uam.mx/,uam
MX,Universidad Autónoma Metropolitana - Iztapalapa,http://www.iztapalapa.uam.mx/,iztapalapa
MX,Universidad Autónoma Metropolitana - Xochimilco,http://cueyatl.uam.mx/,uam
MX,Universidad Champagnat,http://www.champagnat.edu.mx/,champagnat
MX,Universidad Chapultepéc,http://www.univchapultepec.edu.mx/,univchapultepec
MX,Universidad Cientifica Latinoamericana de Hidalgo,http://www.uclah.edu.mx/,uclah
MX,Universidad Cristóbal Colón,http://www.ver.ucc.mx/,ver
MX,Universidad Cuauhtémoc,http://www.cuauhtemoc.edu.mx/,cuauhtemoc
MX,Universidad de Celaya,http://www.udec.edu.mx/,udec
MX,Universidad de Ciencias y Artes de Chiapas,http://www.unicach.edu.mx/,unicach
MX,Universidad de Colima,http://www.ucol.mx/,ucol
MX,Universidad de Comunicación Avanzada,http://www.unica.edu.mx/,unica
MX,Universidad de Cuautitlan Izcalli,http://www.udeci.edu.mx/,udeci
MX,Universidad de Guadalajara,http://www.udg.mx/,udg
MX,Universidad de Guanajuato,http://www.ugto.mx/,ugto
MX,"Universidad de Guanajuato, Campus León",http://www.campusleon.ugto.mx/,campusleon
MX,Universidad de Hermosillo,http://www.udeh.edu.mx/,udeh
MX,"Universidad de La Salle, Bajío",http://bajio.delasalle.edu.mx/,delasalle
MX,Universidad de las Américas,http://www.udla.mx/,udla
MX,Universidad de las Américas - Puebla,http://www.udlap.mx/,udlap
MX,Universidad de la Sierra A.C.,http://www.usac.edu.mx/,usac
MX,Universidad del Bajío,http://www.ubac.edu.mx/,ubac
MX,Universidad del Centro de México,http://www.ucem.edu.mx/,ucem
MX,Universidad de León,http://www.universidaddeleon.edu.mx/,universidaddeleon
MX,Universidad del Mar,http://www.umar.mx/,umar
MX,Universidad del Mayab,http://www.unimayab.edu.mx/,unimayab
MX,Universidad del Noreste,http://www.une.edu.mx/,une
MX,Universidad del Noroeste,http://www.uno.mx/,uno
MX,Universidad del Norte,http://www.un.edu.mx/,un
MX,Universidad del Tepeyac,http://www.tepeyac.edu.mx/,tepeyac
MX,Universidad del Valle de Atemajac,http://www.univa.mx/,univa
MX,Universidad del Valle del Bravo,http://www.uvb.edu.mx/,uvb
MX,Universidad del Valle de México,http://www.uvmnet.edu/,uvmnet
MX,Universidad del Valle de Puebla,http://members.rotfl.com/uvp/,rotfl
MX,Universidad del Valle de Toluca,http://www.uvt.edu.mx/,uvt
MX,Universidad de Montemorelos,http://www.umontemorelos.edu.mx/,umontemorelos
MX,Universidad de Monterrey,http://www.udem.edu.mx/,udem
MX,Universidad de Norteamerica,http://www.un.mx/,un
MX,Universidad de Occidente,http://www.udo.mx/,udo
MX,Universidad de Quintana Roo,http://www.uqroo.mx/,uqroo
MX,Universidad de San Miguel,http://www.udesanmiguel.edu.mx/,udesanmiguel
MX,Universidad de Sonora,http://www.uson.mx/,uson
